"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"258","7.6019040168933050E-1","3.7375320371879105E-23","8.3542740882481923E-25","2.7334203903453095E-13","5.0357393090163127E-1","1.2685256013383273E-23","2.9891119621423998E+0","4.5701142236915846E+0","2.0257734222875388E+1","1.2061289407320299E+2","1.215058560962404E-2"
"259","7.6031610174207143E-1","-1.3658414700192418E-23","5.6452392490943302E-25","2.9253083321897813E-13","5.0326358967131002E-1","8.4187045843012245E-24","2.9892582607471199E+0","4.5667738717488415E+0","2.0242927599111770E+1","1.2090069284779000E+2","1.215058560962404E-2"
"260","7.6044169045266097E-1","3.7057607185193911E-24","-2.7734795725116005E-25","2.9996509751275861E-13","5.0295320199649174E-1","-3.1026370754436984E-24","2.9894047925674001E+0","4.5634331462304685E+0","2.0228119319416713E+1","1.2118960814710400E+2","1.215058560962404E-2"
"261","7.6056716770128951E-1","2.8481474425711624E-23","3.8232972475117283E-26","2.9359441903572379E-13","5.0264276656572282E-1","1.0723553507013605E-24","2.9895515584182499E+0","4.5600920551746817E+0","2.0213309419420849E+1","1.2147964480661700E+2","1.215058560962404E-2"
"262","7.6069253336753639E-1","1.4717189032829725E-23","-4.0672016711230859E-25","2.6516312075083351E-13","5.0233228206329894E-1","-6.5439167319851519E-24","2.9896985591162002E+0","4.5567506066455525E+0","2.0198497934869412E+1","1.2177080768010300E+2","1.215058560962404E-2"
"263","7.6081778733036975E-1","3.1869606214732966E-23","-4.8262350232939621E-26","2.2697989783642086E-13","5.0202174716924497E-1","-1.3599645878091382E-24","2.9898457954793098E+0","4.5534088087332067E+0","2.0183684901623124E+1","1.2206310165315899E+2","1.215058560962404E-2"
"264","7.6094292946813868E-1","2.0011144953152250E-23","5.3198592215208032E-25","2.3812196799496487E-13","5.0171116055930998E-1","8.6024118498887246E-24","2.9899932683271500E+0","4.5500666695538916E+0","2.0168870355658509E+1","1.2235653163007299E+2","1.215058560962404E-2"
"265","7.6106795965858010E-1","3.6528287424617751E-23","-3.4863655128355135E-26","2.0553031027033843E-13","5.0140052090501641E-1","1.5717930806642954E-25","2.9901409784807500E+0","4.5467241972501036E+0","2.0154054333068430E+1","1.2265110254412200E+2","1.215058560962404E-2"
"266","7.6119287777881206E-1","6.4586177970909561E-24","-2.1560129594078488E-25","1.9740268590670018E-13","5.0108982687353099E-1","-3.0098411267282464E-24","2.9902889267626800E+0","4.5433813999908539E+0","2.0139236870063286E+1","1.2294681935988500E+2","1.215058560962404E-2"
"267","7.6131768370533315E-1","-3.9175358067816379E-24","1.3488856070483516E-26","2.2422491117195884E-13","5.0077907712775283E-1","9.1102281858645606E-25","2.9904371139969901E+0","4.5400382859716952E+0","2.0124418002971122E+1","1.2324368705714500E+2","1.215058560962404E-2"
"268","7.6144237731402131E-1","4.4575100423523879E-23","-3.0478949342980539E-25","2.6502023973969455E-13","5.0046827032627716E-1","-5.4559320508484719E-24","2.9905855410091502E+0","4.5366948634148825E+0","2.0109597768238352E+1","1.2354171065305999E+2","1.215058560962404E-2"
"269","7.6156695848013622E-1","-1.3234898226575282E-23","-5.8573233592349173E-25","2.4375814126839475E-13","5.0015740512341156E-1","-8.9741545642574611E-24","2.9907342086261202E+0","4.5333511405695308E+0","2.0094776202430449E+1","1.2384089517965501E+2","1.215058560962404E-2"
"270","7.6169142707830995E-1","-7.9409423062407201E-24","-3.1224302323162814E-25","1.9546369275260516E-13","4.9984648016908556E-1","-4.7834194447442541E-24","2.9908831176763302E+0","4.5300071257118226E+0","2.0079953342232859E+1","1.2414124570210400E+2","1.215058560962404E-2"
"271","7.6181578298255126E-1","5.3998266129999695E-24","2.1080108573739367E-25","2.0830606050464116E-13","4.9953549410888176E-1","4.6484890407076682E-24","2.9910322689896698E+0","4.5266628271451035E+0","2.0065129224451439E+1","1.2444276731120100E+2","1.215058560962404E-2"
"272","7.6194002606624556E-1","3.7057607184953170E-24","-7.6573218979710448E-25","2.0089297964070009E-13","4.9922444558409712E-1","-1.1271864210112829E-23","2.9911816633974402E+0","4.5233182531999390E+0","2.0050303886012706E+1","1.2474546512376700E+2","1.215058560962404E-2"
"273","7.6206415620214996E-1","-1.5564238831541749E-23","-5.4696806540451782E-25","2.0684139983970774E-13","4.9891333323162212E-1","-8.5781401804457794E-24","2.9913313017323602E+0","4.5199734122344832E+0","2.0035477363965459E+1","1.2504934428284101E+2","1.215058560962404E-2"
"274","7.6218817326239274E-1","-8.3644587798578554E-24","1.2100884264103860E-25","1.9083657412663590E-13","4.9860215568402699E-1","6.2098628807210610E-25","2.9914811848285798E+0","4.5166283126343405E+0","2.0020649695480184E+1","1.2535440995755900E+2","1.215058560962404E-2"
"275","7.6231207711847493E-1","-2.5516875961749059E-23","1.1316596908055208E-25","1.8532784523244574E-13","4.9829091156946631E-1","3.5782264007999570E-24","2.9916313135216499E+0","4.5132829628130224E+0","2.0005820917851068E+1","1.2566066734785301E+2","1.215058560962404E-2"
"276","7.6243586764126547E-1","-2.6469863858820837E-24","7.3221463895610558E-25","1.7982734131484917E-13","4.9797959951174403E-1","1.0194667592818825E-23","2.9917816886485298E+0","4.5099373712118238E+0","1.9990991068495436E+1","1.2596812167632400E+2","1.215058560962404E-2"
"277","7.6255954470100318E-1","4.6057408081244038E-23","7.3379110845467539E-25","1.7688535838676387E-13","4.9766821813026030E-1","1.0903319084489950E-23","2.9919323110475400E+0","4.5065915463001591E+0","1.9976160184955280E+1","1.2627677819317999E+2","1.215058560962404E-2"
"278","7.6268310816729412E-1","-2.9963798934813240E-23","3.6998241514586437E-25","1.7336683648748838E-13","4.9735676604002271E-1","5.2757905055008628E-24","2.9920831815583799E+0","4.5032454965756195E+0","1.9961328304897478E+1","1.2658664217921100E+2","1.215058560962404E-2"
"279","7.6280655790910989E-1","-2.2234699122408742E-24","6.0901075596288340E-25","1.6636005287428980E-13","4.9704524185163018E-1","7.5720029811805270E-24","2.9922343010221200E+0","4.4998992305641821E+0","1.9946495466114733E+1","1.2689771893832599E+2","1.215058560962404E-2"
"280","7.6292989379478771E-1","2.0011144953194380E-23","-4.2574317628167877E-25","1.6764931615167462E-13","4.9673364417125920E-1","-5.9781254228516865E-24","2.9923856702811902E+0","4.4965527568202805E+0","1.9931661706525894E+1","1.2721001380676699E+2","1.215058560962404E-2"
"281","7.6305311569203060E-1","4.4151583949942855E-23","-3.0272159794105827E-25","1.5908914857668169E-13","4.9642197160068297E-1","-5.0245908683198618E-24","2.9925372901793201E+0","4.4932060839270598E+0","1.9916827064177060E+1","1.2752353214391600E+2","1.215058560962404E-2"
"282","7.6317622346790281E-1","5.6221803448320101E-23","-4.4281509489305287E-25","1.8095219220855691E-13","4.9611022273721067E-1","-5.7926682055092007E-24","2.9926891615616200E+0","4.4898592204964762E+0","1.9901991577242065E+1","1.2783827933868599E+2","1.215058560962404E-2"
"283","7.6329921698883330E-1","-5.3998434644295745E-24","-3.5853123294366302E-25","1.5534212491243875E-13","4.9579839617375976E-1","-5.8607543022081783E-24","2.9928412852744501E+0","4.4865121751694197E+0","1.9887155284022974E+1","1.2815426081110999E+2","1.215058560962404E-2"
"284","7.6342209612061085E-1","1.7258287874628834E-23","-2.0567625948516187E-25","1.5900215595623912E-13","4.9548649049874566E-1","-2.5556756261321517E-24","2.9929936621655302E+0","4.4831649566159655E+0","1.9872318222951229E+1","1.2847148200530501E+2","1.215058560962404E-2"
"285","7.6354486072838523E-1","1.4293672559230645E-23","2.0546101018789511E-25","1.5813343841701255E-13","4.9517450429616788E-1","3.0563502487178824E-24","2.9931462930838402E+0","4.4798175735354171E+0","1.9857480432587838E+1","1.2878994839626000E+2","1.215058560962404E-2"
"286","7.6366751067666716E-1","6.4586177971270673E-24","3.8593862477375121E-25","1.6092261603060070E-13","4.9486243614554942E-1","5.1006085902941364E-24","2.9932991788796501E+0","4.4764700346565522E+0","1.9842641951624444E+1","1.2910966548280601E+2","1.215058560962404E-2"
"287","7.6379004582932508E-1","1.4717189032829725E-23","3.2961545333483561E-25","1.5874255360679002E-13","4.9455028462194450E-1","4.3263359909931706E-24","2.9934523204044599E+0","4.4731223487377223E+0","1.9827802818883786E+1","1.2943063880135901E+2","1.215058560962404E-2"
"288","7.6391246604958685E-1","2.3822793215814802E-23","1.1034989085960729E-24","1.5260888925421265E-13","4.9423804829594797E-1","1.3659798532400160E-23","2.9936057185110498E+0","4.4697745245670246E+0","1.9812963073320464E+1","1.2975287390231000E+2","1.215058560962404E-2"
"289","7.6403477120003660E-1","9.2114748756865952E-24","1.9420357899365980E-26","1.4662662617594271E-13","4.9392572573363558E-1","1.2398562945183961E-24","2.9937593740534401E+0","4.4664265709625264E+0","1.9798122754021911E+1","1.3007637638238700E+2","1.215058560962404E-2"
"290","7.6415696114261711E-1","4.1186968634538648E-23","-5.9719224208127992E-25","1.3601133926868970E-13","4.9361331549662296E-1","-7.5785794260430489E-24","2.9939132878868402E+0","4.4630784967722956E+0","1.9783281900208550E+1","1.3040115185567899E+2","1.215058560962404E-2"
"291","7.6427903573862466E-1","8.9997166388780275E-24","-5.0653687834976058E-26","1.5301659640225130E-13","4.9330081614200366E-1","-2.0191681347661677E-24","2.9940674608676998E+0","4.4597303108746864E+0","1.9768440551235052E+1","1.3072720596751600E+2","1.215058560962404E-2"
"292","7.6440099484871393E-1","1.8105320821887178E-23","6.0093588931093486E-25","1.5204092367902205E-13","4.9298822622240224E-1","7.3918452857547763E-24","2.9942218938536400E+0","4.4563820221783859E+0","1.9753598746590544E+1","1.3105454439286899E+2","1.215058560962404E-2"
"293","7.6452283833289303E-1","2.0434661426835590E-23","7.6964826899834506E-25","1.5198719405682942E-13","4.9267554428590432E-1","8.4538228205978014E-24","2.9943765877034600E+0","4.4530336396227108E+0","1.9738756525899923E+1","1.3138317284025601E+2","1.215058560962404E-2"
"294","7.6464456605052566E-1","7.9409254548351892E-24","6.6792304003177168E-26","1.3833578402678974E-13","4.9236276887609198E-1","-7.7874871404039890E-25","2.9945315432771200E+0","4.4496851721776283E+0","1.9723913928923949E+1","1.3171309703831301E+2","1.215058560962404E-2"
"295","7.6476617786032708E-1","6.6703760339476720E-24","4.4487172121199052E-25","1.3023202277876913E-13","4.9204989853201464E-1","4.5225511267524710E-24","2.9946867614357302E+0","4.4463366288440156E+0","1.9709070995560388E+1","1.3204432275568900E+2","1.215058560962404E-2"
"296","7.6488767362036814E-1","-6.0351181748673146E-24","6.7403680738076677E-26","1.2079229927634788E-13","4.9173693178820505E-1","2.9345109482626085E-24","2.9948422430415400E+0","4.4429880186537698E+0","1.9694227765844520E+1","1.3237685578162700E+2","1.215058560962404E-2"
"297","7.6500905318807222E-1","-4.1186985485920105E-23","4.3623634067200877E-25","1.1592801143373900E-13","4.9142386717464853E-1","3.2521883754090702E-24","2.9949979889579099E+0","4.4396393506700180E+0","1.9679384279950050E+1","1.3271070194122299E+2","1.215058560962404E-2"
"298","7.6513031642021434E-1","1.6199496690561921E-23","-1.8822121640032279E-25","1.2169648128699143E-13","4.9111070321680239E-1","-2.5448164056780441E-24","2.9951540000492800E+0","4.4362906339872374E+0","1.9664540578189641E+1","1.3304586708799300E+2","1.215058560962404E-2"
"299","7.6525146317292214E-1","3.3987188582908921E-23","7.6478847215951496E-25","1.2601404505452095E-13","4.9079743843557894E-1","9.1512218050275572E-24","2.9953102771812001E+0","4.4329418777314391E+0","1.9649696701015742E+1","1.3338235710648200E+2","1.215058560962404E-2"
"300","7.6537249330167589E-1","-4.3092809617233325E-23","1.0665606572353598E-25","1.1765557246100475E-13","4.9048407134734623E-1","1.4658306719288185E-24","2.9954668212202402E+0","4.4295930910603225E+0","1.9634852689021272E+1","1.3372017790872300E+2","1.215058560962404E-2"
"301","7.6549340666130672E-1","2.4034551452665499E-23","-2.4349243686285656E-26","1.0537845210904605E-13","4.9017060046390271E-1","-9.0433473047802707E-25","2.9956236330340600E+0","4.4262442831634718E+0","1.9620008582940468E+1","1.3405933544086000E+2","1.215058560962404E-2"
"302","7.6561420310599637E-1","2.4881584399917826E-23","-7.3317612247891185E-26","1.1081074645679325E-13","4.8985702429248867E-1","1.1438938097765083E-24","2.9957807134913401E+0","4.4228954632625044E+0","1.9605164423649569E+1","1.3439983567530601E+2","1.215058560962404E-2"
"303","7.6573488248927934E-1","3.0704860081177622E-24","-6.5977268910149153E-25","1.0698080028616214E-13","4.8954334133579930E-1","-5.4994427811004688E-24","2.9959380634617601E+0","4.4195466406112160E+0","1.9590320252167452E+1","1.3474168461771100E+2","1.215058560962404E-2"
"304","7.6585544466403999E-1","3.1446089741139905E-23","-2.4605307178989188E-25","1.0993419973309427E-13","4.8922955009194180E-1","-1.1306652246490813E-24","2.9960956838160100E+0","4.4161978244957725E+0","1.9575476109656471E+1","1.3508488830348699E+2","1.215058560962404E-2"
"305","7.6597588948251372E-1","8.1526836916437568E-24","1.7719630416670227E-24","1.0234644870020273E-13","4.8891564905447010E-1","1.3088581987428398E-23","2.9962535754257100E+0","4.4128490242348777E+0","1.9560632037423215E+1","1.3542945280241500E+2","1.215058560962404E-2"
"306","7.6609621679628814E-1","-2.4458084777646036E-23","1.7775071883321314E-25","8.6894481977034918E-14","4.8860163671234669E-1","8.0421617759318856E-25","2.9964117391634901E+0","4.4095002491799491E+0","1.9545788076919283E+1","1.3577538421030499E+2","1.215058560962404E-2"
"307","7.6621642645629784E-1","-1.1329074095216923E-23","1.6911295957715708E-25","9.1950468745514494E-14","4.8828751154995148E-1","3.2143629163008980E-24","2.9965701759029000E+0","4.4061515087152596E+0","1.9530944269741909E+1","1.3612268865800300E+2","1.215058560962404E-2"
"308","7.6633651831283212E-1","4.1186968634550685E-23","1.6332951351886030E-24","7.6442233984688363E-14","4.8797327204710977E-1","9.6246796848402491E-24","2.9967288865183801E+0","4.4028028122581055E+0","1.9516100657634698E+1","1.3647137230631799E+2","1.215058560962404E-2"
"309","7.6645649221552803E-1","8.5762001652488551E-24","7.7051973558171022E-25","1.0115092329844430E-13","4.8765891667900957E-1","4.7858197412487796E-24","2.9968878718853200E+0","4.3994541692590969E+0","1.9501257282488943E+1","1.3682144134502099E+2","1.215058560962404E-2"
"310","7.6657634801337660E-1","-9.4232499639006937E-24","6.6634600975055031E-25","7.9052119304415345E-14","4.8734444391632664E-1","3.9883719537260149E-24","2.9970471328799100E+0","4.3961055892020662E+0","1.9486414186343186E+1","1.3717290200026500E+2","1.215058560962404E-2"
"311","7.6669608555471735E-1","6.8821342707562397E-24","-1.8208466347285957E-24","7.2625740294483466E-14","4.8702985222507511E-1","-1.2638509226245896E-23","2.9972066703792701E+0","4.3927570816045218E+0","1.9471571411385245E+1","1.3752576052608200E+2","1.215058560962404E-2"
"312","7.6681570468724214E-1","8.5762001652608922E-24","1.7111491465757850E-24","7.5659496182792380E-14","4.8671514006669980E-1","1.0357020488072560E-23","2.9973664852613200E+0","4.3894086560176815E+0","1.9456728999952364E+1","1.3788002320968499E+2","1.215058560962404E-2"
"313","7.6693520525799352E-1","-2.5728634198545590E-23","-9.8055220606631070E-25","7.6439768308793737E-14","4.8640030589806243E-1","-7.8899341540268007E-24","2.9975265784047802E+0","4.3860603220266228E+0","1.9441886994531878E+1","1.3823569637148901E+2","1.215058560962404E-2"
"314","7.6705458711336694E-1","1.2811364901552616E-23","-1.6507104615294618E-25","6.9076784820788674E-14","4.8608534817141669E-1","-2.1321513751043443E-24","2.9976869506891899E+0","4.3827120892505231E+0","1.9427045437762260E+1","1.3859278636235899E+2","1.215058560962404E-2"
"315","7.6717385009910855E-1","-1.3658414700144269E-23","-7.2516121447683582E-25","6.4362015939838671E-14","4.8577026533441403E-1","-6.8898178333537676E-24","2.9978476029948502E+0","4.3793639673428189E+0","1.9412204372433859E+1","1.3895129956425799E+2","1.215058560962404E-2"
"316","7.6729299406031859E-1","-1.7046546489150565E-23","8.1038356050868240E-25","5.9761934821674106E-14","4.8545505583010806E-1","-1.8810479265925599E-25","2.9980085362028102E+0","4.3760159659913382E+0","1.9397363841489465E+1","1.3931124239651101E+2","1.215058560962404E-2"
"317","7.6741201884144883E-1","2.6363892057631966E-23","5.1811303693865164E-25","5.4655921961148808E-14","4.8513971809695161E-1","1.2854982981237857E-24","2.9981697511948302E+0","4.3726680949185424E+0","1.9382523888025371E+1","1.3967262130432999E+2","1.215058560962404E-2"
"318","7.6753092428630498E-1","1.8528837295528388E-23","6.4865208098394187E-25","5.6548998538892606E-14","4.8482425056879197E-1","4.3282064870885615E-24","2.9983312488533800E+0","4.3693203638816351E+0","1.9367684555291902E+1","1.4003544277161899E+2","1.215058560962404E-2"
"319","7.6764971023804673E-1","-4.0339952538643704E-23","6.1327800408734873E-25","6.0235383848860260E-14","4.8450865167487506E-1","3.3992075193059021E-24","2.9984930300616299E+0","4.3659727826727615E+0","1.9352845886694233E+1","1.4039971330933400E+2","1.215058560962404E-2"
"320","7.6776837653918850E-1","7.6232880996343747E-24","-9.9234360910153246E-25","5.1079022967768962E-14","4.8419291983985563E-1","-4.5399130805190047E-24","2.9986550957033500E+0","4.3626253611192070E+0","1.9338007925793320E+1","1.4076543946626600E+2","1.215058560962404E-2"
"321","7.6788692303159745E-1","2.5305100873571072E-23","-1.3681505709651540E-24","5.8258693760740524E-14","4.8387705348375887E-1","-1.0101527711726498E-23","2.9988174466630100E+0","4.3592781090835739E+0","1.9323170716306670E+1","1.4113262782428399E+2","1.215058560962404E-2"
"322","7.6800534955650179E-1","3.1446089741163979E-23","-4.8364290463230953E-25","5.3017926810040734E-14","4.8356105102203800E-1","-1.9148893310398364E-24","2.9989800838256100E+0","4.3559310364638870E+0","1.9308334302108797E+1","1.4150128499097099E+2","1.215058560962404E-2"
"323","7.6812365595448040E-1","-6.3739237706550155E-23","-1.2267478169665740E-24","5.3198496980782884E-14","4.8324491086551363E-1","-9.8722639934852586E-25","2.9991430080767900E+0","4.3525841531938818E+0","1.9293498727232510E+1","1.4187141761519399E+2","1.215058560962404E-2"
"324","7.6824184206547352E-1","-3.3351930723798471E-23","-6.3615074984985941E-25","5.0682277722396331E-14","4.8292863142042691E-1","-3.3805846699899858E-24","2.9993062203027101E+0","4.3492374692430911E+0","1.9278664035869301E+1","1.4224303237928299E+2","1.215058560962404E-2"
"325","7.6835990772877727E-1","1.8846474650729202E-23","-1.1159360094647150E-24","3.4736162712242785E-14","4.8261221108842156E-1","-2.4737885159410024E-24","2.9994697213900698E+0","4.3458909946170436E+0","1.9263830272370214E+1","1.4261613599228400E+2","1.215058560962404E-2"
"326","7.6847785278304781E-1","8.4703210468566083E-24","1.6398699359494306E-25","3.5710727687879416E-14","4.8229564826651444E-1","8.5588945664674989E-25","2.9996335122260902E+0","4.3425447393575194E+0","1.9248997481246978E+1","1.4299073520237499E+2","1.215058560962404E-2"
"327","7.6859567706630161E-1","-1.1434953213630235E-23","1.1386857840247545E-24","3.6877129612380657E-14","4.8197894134715547E-1","2.9353381216922132E-24","2.9997975936984300E+0","4.3391987135426069E+0","1.9234165707172274E+1","1.4336683679022499E+2","1.215058560962404E-2"
"328","7.6871338041591541E-1","6.2468595602944255E-24","3.6616478842111014E-26","3.1311498269198869E-14","4.8166208871819155E-1","1.0872086107174057E-24","2.9999619666952002E+0","4.3358529272869459E+0","1.9219334994980802E+1","1.4374444756984599E+2","1.215058560962404E-2"
"329","7.6883096266862849E-1","1.9481749361142868E-23","1.1610517051385696E-24","2.7093654060565591E-14","4.8134508876287113E-1","3.8295528398603455E-24","3.0001266321049700E+0","4.3325073907419434E+0","1.9204505389670231E+1","1.4412357439079199E+2","1.215058560962404E-2"
"330","7.6894842366054394E-1","4.3728067476301645E-23","-8.9025960411947320E-25","2.9236645494109378E-14","4.8102793985985959E-1","1.2285896399613977E-24","3.0002915908166701E+0","4.3291621140958716E+0","1.9189676936401643E+1","1.4450422413522401E+2","1.215058560962404E-2"
"331","7.6906576322712916E-1","4.2457518055420146E-23","2.3431289741628116E-24","1.6063805828264046E-14","4.8071064038324124E-1","9.1691169162917116E-25","3.0004568437196002E+0","4.3258171075741112E+0","1.9174849680500614E+1","1.4488640371976399E+2","1.215058560962404E-2"
"332","7.6918298120321515E-1","-8.9997334902775399E-24","7.0678792350083700E-25","1.8989442698492713E-14","4.8039318870250419E-1","2.0333322742604479E-24","3.0006223917033901E+0","4.3224723814393187E+0","1.9160023667457946E+1","1.4527012009612699E+2","1.215058560962404E-2"
"333","7.6930007742300222E-1","-5.0822061092227415E-24","2.2963140219730225E-25","1.8964160289622047E-14","4.8007558318257448E-1","-4.9094987872463945E-25","3.0007882356579900E+0","4.3191279459915668E+0","1.9145198942930296E+1","1.4565538025002800E+2","1.215058560962404E-2"
"334","7.6941705172005870E-1","3.1763651265100090E-24","7.5158460462162423E-25","1.4886106847823115E-14","4.7975782218380036E-1","-7.3812921418392987E-25","3.0009543764736102E+0","4.3157838115685809E+0","1.9130375552741224E+1","1.4604219119983100E+2","1.215058560962404E-2"
"335","7.6953390392732146E-1","1.3552518730382603E-23","1.1907620382080141E-24","5.6197163682792794E-15","4.7943990406195913E-1","-3.0361403404905607E-24","3.0011208150407200E+0","4.3124399885458979E+0","1.9115553542881887E+1","1.4643056000425000E+2","1.215058560962404E-2"
"336","7.6965063387709964E-1","-7.3056675957668688E-24","-1.1640773732321950E-24","8.9451234021072588E-15","4.7912182716825563E-1","1.1778953158170967E-24","3.0012875522499902E+0","4.3090964873370572E+0","1.9100732959511905E+1","1.4682049375026801E+2","1.215058560962404E-2"
"337","7.6976724140107533E-1","2.5410904160241207E-24","1.1308986826510073E-24","5.7484469942138341E-15","4.7880358984935512E-1","8.4590299469884195E-25","3.0014545889923001E+0","4.3057533183937577E+0","1.9085913848960043E+1","1.4721199956224601E+2","1.215058560962404E-2"
"338","7.6988372633030389E-1","3.2504880925137604E-23","-2.3924895840326452E-25","3.2203915124840508E-15","4.7848519044735638E-1","4.5492378819159846E-24","3.0016219261586401E+0","4.3024104922060680E+0","1.9071096257725138E+1","1.4760508460324499E+2","1.215058560962404E-2"
"339","7.7000008849521706E-1","1.3023123138288961E-23","-6.7269706069649052E-26","-1.2616545461839590E-16","4.7816662729981896E-1","6.1949818567532204E-24","3.0017895646401600E+0","4.2990680193025934E+0","1.9056280232476855E+1","1.4799975606717601E+2","1.215058560962404E-2"
"340","7.7011632772562599E-1","-5.0610227024190255E-23","-1.7950614059035281E-25","-2.1770793732160711E-15","4.7784789873975375E-1","-2.7154348006555581E-24","3.0019575053280900E+0","4.2957259102506793E+0","1.9041465820056580E+1","1.4839602118362200E+2","1.215058560962404E-2"
"341","7.7023244385071821E-1","2.0328782308353065E-23","1.3348513097606359E-24","-1.0645351570263659E-14","4.7752900309565616E-1","-6.4762000348124836E-24","3.0021257491136901E+0","4.2923841756565588E+0","1.9026653067478065E+1","1.4879388721912301E+2","1.215058560962404E-2"
"342","7.7034843669906561E-1","-2.1176666255948137E-25","5.0708122946055157E-25","-3.6135924353947688E-15","4.7720993869147232E-1","-3.1752717803296633E-24","3.0022942968882802E+0","4.2890428261655753E+0","1.9011842021928441E+1","1.4919336147472399E+2","1.215058560962404E-2"
"343","7.7046430609862193E-1","-1.1223194976845741E-23","1.1412696802012504E-24","-1.6245671573802677E-14","4.7689070384666110E-1","-6.6705878665368838E-24","3.0024631495431100E+0","4.2857018724623304E+0","1.8997032730768844E+1","1.4959445128871499E+2","1.215058560962404E-2"
"344","7.7058005187672707E-1","7.7291672179784733E-24","-6.5373233117835072E-25","-1.6219355667754766E-14","4.7657129687614558E-1","4.3118654264150887E-24","3.0026323079694501E+0","4.2823613252709052E+0","1.8982225241535414E+1","1.4999716403178800E+2","1.215058560962404E-2"